Country,Year,Indicator,Value
ECA: Non-Oil Producing (UNSDCode:98121),1995,"Gross Enrollment Ratio, Primary",72.22573852539062
ECA: Non-Oil Producing (UNSDCode:98121),1996,"Gross Enrollment Ratio, Primary",73.12669372558594
ECA: Non-Oil Producing (UNSDCode:98121),1997,"Gross Enrollment Ratio, Primary",77.4026870727539
ECA: Non-Oil Producing (UNSDCode:98121),1998,"Gross Enrollment Ratio, Primary",78.73052215576172
ECA: Non-Oil Producing (UNSDCode:98121),1999,"Gross Enrollment Ratio, Primary",79.82463836669922
ECA: Non-Oil Producing (UNSDCode:98121),2000,"Gross Enrollment Ratio, Primary",81.79743194580078
ECA: Non-Oil Producing (UNSDCode:98121),2001,"Gross Enrollment Ratio, Primary",84.84786987304688
ECA: Non-Oil Producing (UNSDCode:98121),2002,"Gross Enrollment Ratio, Primary",87.4526596069336
ECA: Non-Oil Producing (UNSDCode:98121),2003,"Gross Enrollment Ratio, Primary",90.89756774902344
ECA: Non-Oil Producing (UNSDCode:98121),2004,"Gross Enrollment Ratio, Primary",92.6628189086914
ECA: Non-Oil Producing (UNSDCode:98121),2005,"Gross Enrollment Ratio, Primary",95.54631805419922
ECA: Non-Oil Producing (UNSDCode:98121),2006,"Gross Enrollment Ratio, Primary",97.29586791992188
ECA: Non-Oil Producing (UNSDCode:98121),2007,"Gross Enrollment Ratio, Primary",100.3087387084961
ECA: Non-Oil Producing (UNSDCode:98121),2008,"Gross Enrollment Ratio, Primary",102.7813415527344
ECA: Non-Oil Producing (UNSDCode:98121),2009,"Gross Enrollment Ratio, Primary",102.9601287841797
ECA: Non-Oil Producing (UNSDCode:98121),2010,"Gross Enrollment Ratio, Primary",102.6175537109375
ECA: Non-Oil Producing (UNSDCode:98121),2011,"Gross Enrollment Ratio, Primary",102.2270278930664
ECA: Non-Oil Producing (UNSDCode:98121),2012,"Gross Enrollment Ratio, Primary",102.062858581543
ECA: Non-Oil Producing (UNSDCode:98121),2013,"Gross Enrollment Ratio, Primary",101.0872116088867
ECA: Non-Oil Producing (UNSDCode:98121),2014,"Gross Enrollment Ratio, Primary",101.1767272949219
ECA: Non-Oil Producing (UNSDCode:98121),2015,"Gross Enrollment Ratio, Primary",100.2463684082031
ECA: Non-Oil Producing (UNSDCode:98121),2016,"Gross Enrollment Ratio, Primary",100.4421920776367
ECA: Non-Oil Producing (UNSDCode:98121),2017,"Gross Enrollment Ratio, Primary",101.1864700317383
ECA: Non-Oil Producing (UNSDCode:98121),2018,"Gross Enrollment Ratio, Primary",102.0127029418945
ECA: Non-Oil Producing (UNSDCode:98121),2019,"Gross Enrollment Ratio, Primary",103.1794128417969
ECA: Non-Oil Producing (UNSDCode:98121),2020,"Gross Enrollment Ratio, Primary",104.1031799316406
ECA: Non-Oil Producing (UNSDCode:98121),2021,"Gross Enrollment Ratio, Primary",102.4862670898438
ECA: Non-Oil Producing (UNSDCode:98121),2022,"Gross Enrollment Ratio, Primary",99.67881774902344
ECA: Non-Oil Producing (UNSDCode:98121),2023,"Gross Enrollment Ratio, Primary",99.90936279296875
ECA: Non-Oil Producing (UNSDCode:98121),2024,"Gross Enrollment Ratio, Primary",100.5107192993164
ECA: North Africa (UNSDCode:98103),1970,"Gross Enrollment Ratio, Primary",65.47868347167969
ECA: North Africa (UNSDCode:98103),1971,"Gross Enrollment Ratio, Primary",65.56300354003906
ECA: North Africa (UNSDCode:98103),1972,"Gross Enrollment Ratio, Primary",67.11781311035156
ECA: North Africa (UNSDCode:98103),1973,"Gross Enrollment Ratio, Primary",68.18070983886719
ECA: North Africa (UNSDCode:98103),1974,"Gross Enrollment Ratio, Primary",68.37629699707031
ECA: North Africa (UNSDCode:98103),1975,"Gross Enrollment Ratio, Primary",69.90287780761719
ECA: North Africa (UNSDCode:98103),1976,"Gross Enrollment Ratio, Primary",70.68295288085938
ECA: North Africa (UNSDCode:98103),1977,"Gross Enrollment Ratio, Primary",71.00293731689453
ECA: North Africa (UNSDCode:98103),1978,"Gross Enrollment Ratio, Primary",71.56114196777344
ECA: North Africa (UNSDCode:98103),1979,"Gross Enrollment Ratio, Primary",72.22872924804688
ECA: North Africa (UNSDCode:98103),1980,"Gross Enrollment Ratio, Primary",73.24085235595703
ECA: North Africa (UNSDCode:98103),1981,"Gross Enrollment Ratio, Primary",73.54534912109375
ECA: North Africa (UNSDCode:98103),1982,"Gross Enrollment Ratio, Primary",74.53714752197266
ECA: North Africa (UNSDCode:98103),1983,"Gross Enrollment Ratio, Primary",75.9749526977539
ECA: North Africa (UNSDCode:98103),1984,"Gross Enrollment Ratio, Primary",77.02130889892578
ECA: North Africa (UNSDCode:98103),1985,"Gross Enrollment Ratio, Primary",76.87109375
ECA: North Africa (UNSDCode:98103),1986,"Gross Enrollment Ratio, Primary",77.57608032226562
ECA: North Africa (UNSDCode:98103),1987,"Gross Enrollment Ratio, Primary",78.55004119873047
ECA: North Africa (UNSDCode:98103),1988,"Gross Enrollment Ratio, Primary",79.58099365234375
ECA: North Africa (UNSDCode:98103),1989,"Gross Enrollment Ratio, Primary",79.48401641845703
ECA: North Africa (UNSDCode:98103),1990,"Gross Enrollment Ratio, Primary",80.2215576171875
ECA: North Africa (UNSDCode:98103),1991,"Gross Enrollment Ratio, Primary",80.52821350097656
ECA: North Africa (UNSDCode:98103),1992,"Gross Enrollment Ratio, Primary",78.6201171875
ECA: North Africa (UNSDCode:98103),1993,"Gross Enrollment Ratio, Primary",79.60256958007812
ECA: North Africa (UNSDCode:98103),1994,"Gross Enrollment Ratio, Primary",83.85051727294922
ECA: North Africa (UNSDCode:98103),1995,"Gross Enrollment Ratio, Primary",82.31977081298828
ECA: North Africa (UNSDCode:98103),1996,"Gross Enrollment Ratio, Primary",86.28138732910156
ECA: North Africa (UNSDCode:98103),1997,"Gross Enrollment Ratio, Primary",86.89644622802734
ECA: North Africa (UNSDCode:98103),1998,"Gross Enrollment Ratio, Primary",87.29106140136719
ECA: North Africa (UNSDCode:98103),1999,"Gross Enrollment Ratio, Primary",88.12782287597656
ECA: North Africa (UNSDCode:98103),2000,"Gross Enrollment Ratio, Primary",88.80950927734375
ECA: North Africa (UNSDCode:98103),2001,"Gross Enrollment Ratio, Primary",88.7762680053711
ECA: North Africa (UNSDCode:98103),2002,"Gross Enrollment Ratio, Primary",89.6671371459961
ECA: North Africa (UNSDCode:98103),2003,"Gross Enrollment Ratio, Primary",90.21797180175781
ECA: North Africa (UNSDCode:98103),2004,"Gross Enrollment Ratio, Primary",90.44464111328125
ECA: North Africa (UNSDCode:98103),2005,"Gross Enrollment Ratio, Primary",90.1048812866211
ECA: North Africa (UNSDCode:98103),2006,"Gross Enrollment Ratio, Primary",91.07489013671875
ECA: North Africa (UNSDCode:98103),2007,"Gross Enrollment Ratio, Primary",91.02507781982422
ECA: North Africa (UNSDCode:98103),2008,"Gross Enrollment Ratio, Primary",91.64092254638672
ECA: North Africa (UNSDCode:98103),2009,"Gross Enrollment Ratio, Primary",91.3424301147461
ECA: North Africa (UNSDCode:98103),2010,"Gross Enrollment Ratio, Primary",91.45744323730469
ECA: North Africa (UNSDCode:98103),2011,"Gross Enrollment Ratio, Primary",89.38275909423828
ECA: North Africa (UNSDCode:98103),2012,"Gross Enrollment Ratio, Primary",91.46891784667969
ECA: North Africa (UNSDCode:98103),2013,"Gross Enrollment Ratio, Primary",91.50988006591797
ECA: North Africa (UNSDCode:98103),2014,"Gross Enrollment Ratio, Primary",90.68081665039062
ECA: North Africa (UNSDCode:98103),2015,"Gross Enrollment Ratio, Primary",90.82132720947266
ECA: North Africa (UNSDCode:98103),2016,"Gross Enrollment Ratio, Primary",91.3148422241211
ECA: North Africa (UNSDCode:98103),2017,"Gross Enrollment Ratio, Primary",91.69197082519531
ECA: North Africa (UNSDCode:98103),2018,"Gross Enrollment Ratio, Primary",92.67115783691406
ECA: North Africa (UNSDCode:98103),2019,"Gross Enrollment Ratio, Primary",93.52877044677734
ECA: North Africa (UNSDCode:98103),2020,"Gross Enrollment Ratio, Primary",94.82244110107422
ECA: North Africa (UNSDCode:98103),2021,"Gross Enrollment Ratio, Primary",95.07308197021484
ECA: North Africa (UNSDCode:98103),2022,"Gross Enrollment Ratio, Primary",92.3402099609375
ECA: North Africa (UNSDCode:98103),2023,"Gross Enrollment Ratio, Primary",95.34940338134766
ECA: North Africa (UNSDCode:98103),2024,"Gross Enrollment Ratio, Primary",95.76036834716797
ECA: Oil producing economies (UNSDCode:98123),1970,"Gross Enrollment Ratio, Primary",62.88417053222656
ECA: Oil producing economies (UNSDCode:98123),1971,"Gross Enrollment Ratio, Primary",63.83560943603516
ECA: Oil producing economies (UNSDCode:98123),1972,"Gross Enrollment Ratio, Primary",65.6280288696289
ECA: Oil producing economies (UNSDCode:98123),1973,"Gross Enrollment Ratio, Primary",66.69171142578125
ECA: Oil producing economies (UNSDCode:98123),1974,"Gross Enrollment Ratio, Primary",66.58361053466797
ECA: Oil producing economies (UNSDCode:98123),1975,"Gross Enrollment Ratio, Primary",67.29405212402344
ECA: Oil producing economies (UNSDCode:98123),1976,"Gross Enrollment Ratio, Primary",67.79141235351562
ECA: Oil producing economies (UNSDCode:98123),1977,"Gross Enrollment Ratio, Primary",71.0425033569336
ECA: Oil producing economies (UNSDCode:98123),1978,"Gross Enrollment Ratio, Primary",76.14125061035156
ECA: Oil producing economies (UNSDCode:98123),1979,"Gross Enrollment Ratio, Primary",80.48161315917969
ECA: Oil producing economies (UNSDCode:98123),1980,"Gross Enrollment Ratio, Primary",82.65818786621094
ECA: Oil producing economies (UNSDCode:98123),1981,"Gross Enrollment Ratio, Primary",84.72518920898438
ECA: Oil producing economies (UNSDCode:98123),1982,"Gross Enrollment Ratio, Primary",87.69869995117188
ECA: Oil producing economies (UNSDCode:98123),1983,"Gross Enrollment Ratio, Primary",88.05323791503906
ECA: Oil producing economies (UNSDCode:98123),1984,"Gross Enrollment Ratio, Primary",87.77298736572266
ECA: Oil producing economies (UNSDCode:98123),1985,"Gross Enrollment Ratio, Primary",85.37654113769531
ECA: Oil producing economies (UNSDCode:98123),1986,"Gross Enrollment Ratio, Primary",81.87642669677734
ECA: Oil producing economies (UNSDCode:98123),1987,"Gross Enrollment Ratio, Primary",80.18231201171875
ECA: Oil producing economies (UNSDCode:98123),1988,"Gross Enrollment Ratio, Primary",79.7702865600586
ECA: Oil producing economies (UNSDCode:98123),1989,"Gross Enrollment Ratio, Primary",78.19479370117188
ECA: Oil producing economies (UNSDCode:98123),1990,"Gross Enrollment Ratio, Primary",78.1114730834961
ECA: Oil producing economies (UNSDCode:98123),1991,"Gross Enrollment Ratio, Primary",80.21846008300781
ECA: Oil producing economies (UNSDCode:98123),1992,"Gross Enrollment Ratio, Primary",80.08807373046875
ECA: Oil producing economies (UNSDCode:98123),1993,"Gross Enrollment Ratio, Primary",81.44280242919922
ECA: Oil producing economies (UNSDCode:98123),1994,"Gross Enrollment Ratio, Primary",82.66368103027344
ECA: Oil producing economies (UNSDCode:98123),1995,"Gross Enrollment Ratio, Primary",80.73503875732422
ECA: Oil producing economies (UNSDCode:98123),1996,"Gross Enrollment Ratio, Primary",77.91929626464844
ECA: Oil producing economies (UNSDCode:98123),1997,"Gross Enrollment Ratio, Primary",79.27623748779297
ECA: Oil producing economies (UNSDCode:98123),1998,"Gross Enrollment Ratio, Primary",80.14141845703125
ECA: Oil producing economies (UNSDCode:98123),1999,"Gross Enrollment Ratio, Primary",80.04593658447266
ECA: Oil producing economies (UNSDCode:98123),2000,"Gross Enrollment Ratio, Primary",82.24506378173828
ECA: Oil producing economies (UNSDCode:98123),2001,"Gross Enrollment Ratio, Primary",82.23271179199219
ECA: Oil producing economies (UNSDCode:98123),2002,"Gross Enrollment Ratio, Primary",83.53584289550781
ECA: Oil producing economies (UNSDCode:98123),2003,"Gross Enrollment Ratio, Primary",84.3416519165039
ECA: Oil producing economies (UNSDCode:98123),2004,"Gross Enrollment Ratio, Primary",85.96766662597656
ECA: Oil producing economies (UNSDCode:98123),2005,"Gross Enrollment Ratio, Primary",86.9371566772461
ECA: Oil producing economies (UNSDCode:98123),2006,"Gross Enrollment Ratio, Primary",88.212158203125
ECA: Oil producing economies (UNSDCode:98123),2007,"Gross Enrollment Ratio, Primary",86.65706634521484
ECA: Oil producing economies (UNSDCode:98123),2008,"Gross Enrollment Ratio, Primary",86.21240234375
ECA: Oil producing economies (UNSDCode:98123),2009,"Gross Enrollment Ratio, Primary",86.64817810058594
ECA: Oil producing economies (UNSDCode:98123),2010,"Gross Enrollment Ratio, Primary",86.95934295654297
ECA: Oil producing economies (UNSDCode:98123),2011,"Gross Enrollment Ratio, Primary",89.21256256103516
ECA: Oil producing economies (UNSDCode:98123),2012,"Gross Enrollment Ratio, Primary",91.40852355957031
ECA: Oil producing economies (UNSDCode:98123),2013,"Gross Enrollment Ratio, Primary",92.4269027709961
ECA: Oil producing economies (UNSDCode:98123),2014,"Gross Enrollment Ratio, Primary",91.45197296142578
ECA: Oil producing economies (UNSDCode:98123),2015,"Gross Enrollment Ratio, Primary",89.60697937011719
ECA: Oil producing economies (UNSDCode:98123),2016,"Gross Enrollment Ratio, Primary",89.8643569946289
ECA: Oil producing economies (UNSDCode:98123),2017,"Gross Enrollment Ratio, Primary",90.20464324951172
ECA: Oil producing economies (UNSDCode:98123),2018,"Gross Enrollment Ratio, Primary",90.93351745605469
ECA: Oil producing economies (UNSDCode:98123),2019,"Gross Enrollment Ratio, Primary",91.70919799804688
ECA: Oil producing economies (UNSDCode:98123),2020,"Gross Enrollment Ratio, Primary",92.63687896728516
ECA: Oil producing economies (UNSDCode:98123),2021,"Gross Enrollment Ratio, Primary",92.96511840820312
ECA: Oil producing economies (UNSDCode:98123),2022,"Gross Enrollment Ratio, Primary",92.90032196044922
ECA: Oil producing economies (UNSDCode:98123),2023,"Gross Enrollment Ratio, Primary",94.90245819091797
ECA: Oil producing economies (UNSDCode:98123),2024,"Gross Enrollment Ratio, Primary",95.05362701416016
ECA: SADC (UNSDCode:98110),1970,"Gross Enrollment Ratio, Primary",77.07080841064453
ECA: SADC (UNSDCode:98110),1971,"Gross Enrollment Ratio, Primary",76.90943145751953
ECA: SADC (UNSDCode:98110),1972,"Gross Enrollment Ratio, Primary",78.06199645996094
ECA: SADC (UNSDCode:98110),1973,"Gross Enrollment Ratio, Primary",79.65361785888672
ECA: SADC (UNSDCode:98110),1974,"Gross Enrollment Ratio, Primary",81.21009826660156
ECA: SADC (UNSDCode:98110),1975,"Gross Enrollment Ratio, Primary",84.4803237915039
ECA: SADC (UNSDCode:98110),1976,"Gross Enrollment Ratio, Primary",86.71421813964844
ECA: SADC (UNSDCode:98110),1977,"Gross Enrollment Ratio, Primary",89.450439453125
ECA: SADC (UNSDCode:98110),1978,"Gross Enrollment Ratio, Primary",91.60118865966797
ECA: SADC (UNSDCode:98110),1979,"Gross Enrollment Ratio, Primary",92.7710189819336
ECA: SADC (UNSDCode:98110),1980,"Gross Enrollment Ratio, Primary",95.7275390625
ECA: SADC (UNSDCode:98110),1981,"Gross Enrollment Ratio, Primary",96.93374633789062
ECA: SADC (UNSDCode:98110),1982,"Gross Enrollment Ratio, Primary",95.48960876464844
ECA: SADC (UNSDCode:98110),1983,"Gross Enrollment Ratio, Primary",94.0564193725586
ECA: SADC (UNSDCode:98110),1984,"Gross Enrollment Ratio, Primary",92.31053924560547
ECA: SADC (UNSDCode:98110),1985,"Gross Enrollment Ratio, Primary",88.34588623046875
ECA: SADC (UNSDCode:98110),1986,"Gross Enrollment Ratio, Primary",87.3944320678711
ECA: SADC (UNSDCode:98110),1987,"Gross Enrollment Ratio, Primary",82.93309783935547
ECA: SADC (UNSDCode:98110),1988,"Gross Enrollment Ratio, Primary",81.45873260498047
ECA: SADC (UNSDCode:98110),1989,"Gross Enrollment Ratio, Primary",84.8812484741211
ECA: SADC (UNSDCode:98110),1990,"Gross Enrollment Ratio, Primary",81.86502838134766
ECA: SADC (UNSDCode:98110),1991,"Gross Enrollment Ratio, Primary",85.4222183227539
ECA: SADC (UNSDCode:98110),1992,"Gross Enrollment Ratio, Primary",84.885009765625
ECA: SADC (UNSDCode:98110),1993,"Gross Enrollment Ratio, Primary",84.89202880859375
ECA: SADC (UNSDCode:98110),1994,"Gross Enrollment Ratio, Primary",84.7825698852539
ECA: SADC (UNSDCode:98110),1995,"Gross Enrollment Ratio, Primary",87.75653076171875
ECA: SADC (UNSDCode:98110),1996,"Gross Enrollment Ratio, Primary",86.28614044189453
ECA: SADC (UNSDCode:98110),1997,"Gross Enrollment Ratio, Primary",85.68299102783203
ECA: SADC (UNSDCode:98110),1998,"Gross Enrollment Ratio, Primary",82.48246002197266
ECA: SADC (UNSDCode:98110),1999,"Gross Enrollment Ratio, Primary",80.48616027832031
ECA: SADC (UNSDCode:98110),2000,"Gross Enrollment Ratio, Primary",81.65165710449219
ECA: SADC (UNSDCode:98110),2001,"Gross Enrollment Ratio, Primary",84.75869750976562
ECA: SADC (UNSDCode:98110),2002,"Gross Enrollment Ratio, Primary",88.55132293701172
ECA: SADC (UNSDCode:98110),2003,"Gross Enrollment Ratio, Primary",92.50643920898438
ECA: SADC (UNSDCode:98110),2004,"Gross Enrollment Ratio, Primary",96.35848999023438
ECA: SADC (UNSDCode:98110),2005,"Gross Enrollment Ratio, Primary",99.50833129882812
ECA: SADC (UNSDCode:98110),2006,"Gross Enrollment Ratio, Primary",101.628059387207
ECA: SADC (UNSDCode:98110),2007,"Gross Enrollment Ratio, Primary",104.1539001464844
ECA: SADC (UNSDCode:98110),2008,"Gross Enrollment Ratio, Primary",108.0604934692383
ECA: SADC (UNSDCode:98110),2009,"Gross Enrollment Ratio, Primary",107.1197204589844
ECA: SADC (UNSDCode:98110),2010,"Gross Enrollment Ratio, Primary",106.70556640625
ECA: SADC (UNSDCode:98110),2011,"Gross Enrollment Ratio, Primary",107.1462478637695
ECA: SADC (UNSDCode:98110),2012,"Gross Enrollment Ratio, Primary",107.7353973388672
ECA: SADC (UNSDCode:98110),2013,"Gross Enrollment Ratio, Primary",107.2405090332031
ECA: SADC (UNSDCode:98110),2014,"Gross Enrollment Ratio, Primary",107.5983505249023
ECA: SADC (UNSDCode:98110),2015,"Gross Enrollment Ratio, Primary",106.8821868896484
ECA: SADC (UNSDCode:98110),2016,"Gross Enrollment Ratio, Primary",106.2480316162109
ECA: SADC (UNSDCode:98110),2017,"Gross Enrollment Ratio, Primary",106.8204803466797
ECA: SADC (UNSDCode:98110),2018,"Gross Enrollment Ratio, Primary",108.130256652832
ECA: SADC (UNSDCode:98110),2019,"Gross Enrollment Ratio, Primary",108.8092193603516
ECA: SADC (UNSDCode:98110),2020,"Gross Enrollment Ratio, Primary",109.297248840332
ECA: SADC (UNSDCode:98110),2021,"Gross Enrollment Ratio, Primary",110.1257476806641
ECA: SADC (UNSDCode:98110),2022,"Gross Enrollment Ratio, Primary",109.6489868164063
ECA: SADC (UNSDCode:98110),2023,"Gross Enrollment Ratio, Primary",108.9987564086914
ECA: SADC (UNSDCode:98110),2024,"Gross Enrollment Ratio, Primary",109.6212005615234
ECA: Sahel (UNSDCode:98124),1970,"Gross Enrollment Ratio, Primary",39.13005828857422
ECA: Sahel (UNSDCode:98124),1971,"Gross Enrollment Ratio, Primary",41.10390853881836
ECA: Sahel (UNSDCode:98124),1972,"Gross Enrollment Ratio, Primary",43.50035858154297
